internal_id,basic_final_polish,gw_polish,diameter_min,diameter_max,height,table_size,crown_angle,pavilion_angle,star_length,lower_half,girdle_thick,girdle_min,girdle_max,culet_size,crown_height,pavilion_depth,total_depth,table_size_pct,table_size_pct_grade,crown_angle_degree,crown_angle_degree_grade,pavilion_angle_degree,pavilion_angle_degree_grade,star_length_pct,star_length_pct_grade,lower_half_pct,lower_half_pct_grade,girdle_thick_pct,girdle_thick_pct_grade,girdle_min_description,girdle_max_description,girdle_grade,culet_size_description,crown_height_pct,crown_height_pct_grade,pavilion_depth_pct,total_depth_pct,total_depth_pct_grade,individual_cut_grade,est_table_cut_grade,gradia_cut,final_gradia_cut,final_sarine_cut,gw_cut,sarine_cut,sarine_symmetry,gw_symmetry,roundness,roundness_grade,table_size_dev,table_size_dev_grade,crown_angle_dev,crown_angle_dev_grade,pavilion_angle_dev,pavilion_angle_dev_grade,star_length_dev,star_length_dev_grade,lower_half_dev,lower_half_dev_grade,girdle_thick_dev,girdle_thick_dev_grade,crown_height_dev,crown_height_dev_grade,pavilion_depth_dev,pavilion_depth_dev_grade,misalignment,misalignment_grade,table_edge_var,table_edge_var_grade,table_off_center,table_off_center_grade,culet_off_center,culet_off_center_grade,table_off_culet,table_off_culet_grade,star_angle,star_angle_grade,upper_half_angle,upper_half_angle_grade,lower_half_angle,lower_half_angle_grade,remarks
1094,VG,,3.17,3.19,1.965,57.2,35.18,40.69,47.1,77.4,3.87,1.32,2.83,0.53,15.13,42.78,61.81,57,EX,35,EX,40.6,EX,45,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,15,EX,43,61.8,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.6,EX,0.2,EX,0.5,EX,0.6,EX,4,EX,4.8,EX,1.4,VG,1.3,VG,0.6,EX,2.8,VG,3.4,VG,1.1,VG,0.7,VG,1.8,VG,2.3,EX,1.6,EX,0.8,EX,
1095,GD,,3.03,3.05,1.883,57.5,34.25,41.23,44.5,78.4,3.75,2.27,2.93,0.63,14.51,43.59,61.94,58,EX,34.5,EX,41.2,EX,45,EX,80,EX,4,EX,STK,STK,EX,None / Very Small,14.5,EX,43.5,61.9,EX,EX,EX,EX,VG,VG,#N/A,EX,VG,,0.7,EX,1.2,EX,0.9,EX,0.7,EX,5.1,EX,6.3,VG,0.5,EX,1,EX,1,EX,1.8,VG,1.6,EX,0.6,EX,0.9,VG,1.4,VG,1.8,EX,2.1,EX,0.6,EX,
1096,GD,,3,3.02,1.889,55.9,35.7,40.55,44.7,78,4.32,1.63,3.22,0.56,15.84,42.5,62.72,56,EX,35.5,EX,40.6,EX,45,EX,80,EX,4.5,EX,MED,THK,VG,None / Very Small,16,EX,42.5,62.7,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.7,EX,1,EX,1,EX,0.8,EX,4.5,EX,4.5,EX,1.4,VG,1.7,VG,1,EX,5.1,GD,2.8,VG,0.9,VG,1,VG,1.9,GD,1,EX,2.1,EX,1,EX,
1097,VG,,3.09,3.12,1.908,58.8,35.88,40.58,50,81.8,4.03,1.74,3.45,0.58,14.89,42.54,61.49,59,EX,36,EX,40.6,EX,50,EX,80,EX,4,EX,MED,THK,VG,None / Very Small,15,EX,42.5,61.5,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,1.2,VG,0.5,EX,1.7,VG,0.8,EX,5.3,EX,5.6,EX,0.9,EX,1,EX,0.6,EX,1.8,VG,2.2,EX,0.6,EX,0.8,VG,0.6,EX,2,EX,0.7,EX,0.9,EX,
1098,VG,,3.02,3.06,1.835,61,33.96,40.7,46.2,78.6,4.4,1.78,3.75,0.59,13.12,42.77,60.32,61,EX,34,EX,40.8,EX,45,EX,80,EX,4.5,EX,MED,THK,VG,None / Very Small,13,EX,43,60.3,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1.3,VG,1.8,VG,1.2,EX,0.9,EX,9.8,VG,4.5,EX,2.1,VG,1,EX,2,VG,5.1,GD,2.2,EX,0.5,EX,0.3,EX,0.4,EX,1.4,EX,4.9,EX,1,EX,
1101,VG,,3.07,3.1,1.832,59.3,33.13,40.48,50,80.1,3.73,1.78,2.76,0.65,13.3,42.36,59.42,59,EX,33,EX,40.4,VG,50,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,13.5,EX,42.5,59.4,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,1,VG,1.1,EX,0.7,EX,0.3,EX,6.2,EX,3.7,EX,1,EX,1,EX,1,EX,1.9,VG,2.2,EX,0.2,EX,0.6,EX,0.9,EX,1,EX,1.8,EX,0.4,EX,
1102,VG,,3.06,3.08,1.831,61.3,32.91,40.65,53.8,78.4,4.42,2.15,3.38,0.68,12.56,42.58,59.56,61,EX,33,EX,40.6,EX,55,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,12.5,EX,42.5,59.6,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.7,EX,0.1,EX,1.6,VG,1.4,VG,7.5,EX,6.8,VG,1.3,VG,1.3,VG,1.3,VG,2.7,VG,2.7,EX,0.5,EX,0.8,VG,0.5,EX,1.7,EX,1.8,EX,1.6,EX,
1103,VG,,3.07,3.11,1.925,57.9,36.04,41.04,50.4,77.2,3.75,1.68,2.72,0.71,15.24,43.14,62.3,58,EX,36,EX,41,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,15,EX,43,62.3,EX,EX,EX,EX,VG,VG,#N/A,VG,GD,,1,VG,0.3,EX,0.3,EX,0.8,EX,6.9,EX,6,EX,0.9,EX,0.6,EX,0.6,EX,4,GD,1.2,EX,0.5,EX,0.6,EX,1,VG,1.6,EX,5,EX,0.8,EX,
1104,EX,,3.06,3.08,1.924,58.7,36,41.21,45.8,76.8,4.1,2.21,3.16,0.52,14.98,43.55,62.67,59,EX,36,EX,41.2,EX,45,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,43.5,62.7,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.6,EX,0.5,EX,0.7,EX,0.4,EX,5.9,EX,4.4,EX,0.9,EX,0.7,EX,1,EX,1.9,VG,3.6,VG,0.5,EX,0.7,VG,1,VG,2.3,EX,2,EX,0.4,EX,
1105,GD,,3.03,3.04,1.92,56.9,35.91,41.33,49.7,78.4,3.92,1.55,3.36,0.59,15.63,43.62,63.3,57,EX,36,EX,41.4,EX,50,EX,80,EX,4,EX,MED,THK,VG,None / Very Small,15.5,EX,43.5,63.3,VG,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.5,EX,1.7,VG,0.4,EX,0.3,EX,2.7,EX,6.7,VG,2.2,VG,1.3,VG,2.3,VG,2.8,VG,2.4,EX,0.4,EX,0.9,VG,1.3,VG,2.4,EX,0.7,EX,0.4,EX,
1106,EX,,3.08,3.12,1.938,59.5,36.1,41.33,49.2,79.1,4.17,1.84,2.74,0.55,14.72,43.72,62.58,60,EX,36,EX,41.4,EX,50,EX,80,EX,4,EX,MED,STK,EX,None / Very Small,14.5,EX,43.5,62.6,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,1.2,VG,1.1,EX,0.5,EX,0.4,EX,4,EX,5.2,EX,1,EX,1,EX,1.6,VG,2.9,VG,3,VG,0.3,EX,0.8,VG,1.1,VG,2.3,EX,2.1,EX,0.5,EX,
1107,VG,,3,3.01,1.876,57.1,36.64,40.51,48.9,81.2,3.99,2.06,3.03,0.6,15.96,42.43,62.39,57,EX,36.5,EX,40.6,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,16,EX,42.5,62.4,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.5,EX,0.2,EX,1.2,EX,0.6,EX,5.7,EX,2.2,EX,0.2,EX,0.7,EX,1,EX,2.7,VG,2.4,EX,0.1,EX,0.4,EX,0.4,EX,1.9,EX,2.4,EX,0.6,EX,
1108,VG,,3.09,3.11,1.927,61.7,36.54,41.83,45.9,80.8,3.58,1.84,2.65,0.71,14.17,44.37,62.18,62,EX,36.5,EX,41.8,EX,45,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,14,EX,44.5,62.2,EX,EX,GD,GD,GD,GD,#N/A,GD,VG,,0.6,EX,0.3,EX,0.6,EX,0.5,EX,3.9,EX,4,EX,0.4,EX,1,EX,1,EX,2.4,VG,2,EX,0.7,VG,0.5,EX,1.1,VG,1.6,EX,1.2,EX,0.6,EX,
1109,EX,,3.03,3.05,1.862,59,34.23,41.19,49.4,81,3.68,1.74,3.19,0.56,13.87,43.49,61.21,59,EX,34,EX,41.2,EX,50,EX,80,EX,3.5,EX,MED,THK,VG,None / Very Small,14,EX,43.5,61.2,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.6,EX,0.5,EX,0.6,EX,0.3,EX,4.6,EX,4.4,EX,1.3,VG,1,EX,0.7,EX,3.8,GD,2.5,EX,0.4,EX,0.2,EX,0.2,EX,3.5,EX,1.9,EX,0.4,EX,
1110,VG,,3.05,3.07,1.827,58,32.68,40.73,46.4,77.6,3.36,1.31,2.84,0.72,13.49,42.76,59.69,58,EX,32.5,EX,40.8,EX,45,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,13.5,EX,43,59.7,EX,EX,VG,VG,VG,VG,#N/A,VG,GD,,0.8,EX,1.7,VG,0.8,EX,0.6,EX,3.8,EX,3.7,EX,1.3,VG,1,EX,0.7,EX,3.6,GD,3,VG,1,VG,0.4,EX,1.4,VG,1,EX,1.1,EX,0.5,EX,
1111,GD,,3.04,3.05,1.939,59.6,36.9,41.46,44.2,76.5,4.7,2.23,3.84,0.82,15.18,43.76,63.7,60,EX,37,VG,41.4,EX,45,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,44,63.7,VG,VG,GD,GD,GD,GD,#N/A,GD,GD,,0.3,EX,0.7,EX,0.9,EX,0.3,EX,4.3,EX,4.2,EX,1.1,EX,1,EX,1,EX,4.7,GD,3.3,VG,0.4,EX,0.1,EX,0.3,EX,1.4,EX,2.5,EX,0.8,EX,
1112,GD,,3.1,3.12,1.888,57,32.78,41.11,44.8,78.3,3.57,1.58,3.09,1.19,13.88,43.17,60.79,57,EX,33,EX,41.2,EX,45,EX,80,EX,3.5,EX,MED,THK,VG,None / Very Small,14,EX,43,60.8,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.7,EX,0.7,EX,1,EX,1.2,VG,2.9,EX,8.3,VG,1.1,EX,0.6,EX,1,EX,2.9,VG,2.5,EX,0.7,VG,1,VG,1.7,VG,1.2,EX,2.3,EX,1.3,EX,
1113,VG,,2.95,2.97,1.835,59.4,35.29,41.2,48.3,79.6,4.19,2.16,2.87,0.57,14.37,43.46,62.06,59,EX,35.5,EX,41.2,EX,50,EX,80,EX,4,EX,STK,STK,EX,None / Very Small,14.5,EX,43.5,62.1,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.5,EX,1.4,VG,0.6,EX,0.7,EX,3.8,EX,3,EX,0.6,EX,1.7,VG,1.4,VG,2.5,VG,2.4,EX,0.8,VG,0.3,EX,1.1,VG,2.7,EX,2.1,EX,0.8,EX,
1114,VG,,2.92,2.95,1.781,59,33.81,40.81,50.3,78.7,3.99,2.11,3.1,0.48,13.7,42.93,60.68,59,EX,34,EX,40.8,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,13.5,EX,43,60.7,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.7,EX,0.4,EX,0.6,EX,1.1,VG,3.8,EX,3.4,EX,0.8,EX,0.7,EX,0.7,EX,4.1,GD,1.9,EX,0.6,EX,0.7,VG,1.2,VG,2,EX,1.2,EX,1.3,EX,
1115,VG,,2.98,3,1.874,57.3,36.06,40.55,46,76.9,4.38,2.34,3.28,0.47,15.58,42.59,62.65,57,EX,36,EX,40.6,EX,45,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,15.5,EX,42.5,62.7,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.9,EX,0.8,EX,2.1,VG,0.7,EX,3.5,EX,3.7,EX,0.5,EX,1,EX,1.3,VG,3.5,GD,2.5,EX,0,EX,0.1,EX,0.1,EX,2.7,EX,2.2,EX,0.9,EX,
1116,VG,,2.93,2.95,1.837,57.5,36.56,40.48,46.6,77.9,4.25,2.14,2.99,0.61,15.74,42.39,62.44,58,EX,36.5,EX,40.4,VG,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,15.5,EX,42.5,62.4,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.8,EX,0.7,EX,0.4,EX,0.5,EX,5.7,EX,2.4,EX,0.4,EX,1,EX,1.4,VG,2.3,VG,2.2,EX,0.6,EX,1,VG,1.5,VG,1.4,EX,1.8,EX,0.5,EX,
1117,VG,,2.95,2.97,1.799,58.6,33.44,41.16,46.7,79,3.61,1.72,2.43,0.57,13.67,43.45,60.74,59,EX,33.5,EX,41.2,EX,45,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,13.5,EX,43.5,60.7,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.5,EX,0.5,EX,0.5,EX,1.4,VG,2.5,EX,4.8,EX,0.2,EX,1,EX,1,EX,2.4,VG,2.3,EX,0.6,EX,0.9,VG,0.3,EX,1.4,EX,1.8,EX,1.5,EX,
1118,GD,,2.94,2.97,1.858,56.5,36.29,41,49.9,76.3,3.86,0.85,2.85,0.68,15.93,43.07,62.96,57,EX,36.5,EX,41,EX,50,EX,75,EX,4,EX,THN,STK,EX,None / Very Small,16,EX,43,63,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.3,EX,0.3,EX,1.1,VG,5.6,EX,4.8,EX,1.4,VG,0.7,EX,1.4,VG,3,VG,2,EX,0.3,EX,0.4,EX,0.6,EX,1.8,EX,3.5,EX,1.2,EX,
1119,EX,,2.93,2.97,1.819,57.6,34.69,40.56,44.4,76.7,4.64,1.8,3.62,0.61,14.57,42.45,61.62,58,EX,34.5,EX,40.6,EX,45,EX,75,EX,4.5,EX,MED,THK,VG,None / Very Small,14.5,EX,42.5,61.6,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.3,VG,0.9,EX,0.6,EX,0.2,EX,7.8,EX,4.1,EX,1.8,VG,1.7,VG,1.4,VG,2.5,VG,4.2,VG,1,VG,0.3,EX,1.2,VG,3.1,EX,3.5,EX,0.3,EX,
1120,EX,,2.96,2.99,1.839,59.9,35.85,40.79,49.2,80.8,4.57,1.68,3.49,0.91,14.48,42.69,61.77,60,EX,36,EX,40.8,EX,50,EX,80,EX,4.5,EX,MED,THK,VG,None / Very Small,14.5,EX,42.5,61.8,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,1.1,EX,1.3,VG,0.8,EX,4.4,EX,6.1,VG,0.9,EX,1,EX,1.3,VG,2.4,VG,2.3,EX,0.2,EX,0.1,EX,0.2,EX,2.5,EX,4.5,EX,1,EX,
1121,EX,,2.96,2.98,1.773,58.5,32.7,40.51,46.3,77.2,3.8,1.72,2.76,0.47,13.32,42.5,59.66,59,EX,32.5,EX,40.6,EX,45,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,13.5,EX,42.5,59.7,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.6,EX,1.3,VG,0.3,EX,0.3,EX,2.7,EX,3.5,EX,0.8,EX,0.7,EX,1,EX,2.8,VG,1.3,EX,0.3,EX,0.6,EX,0.9,EX,1.4,EX,1.9,EX,0.4,EX,
1122,GD,,2.93,2.97,1.861,57.1,36.15,41.23,45,77.2,4.03,1.15,3.22,0.61,15.66,43.38,63.06,57,EX,36,EX,41.2,EX,45,EX,75,EX,4,EX,THN,THK,VG,None / Very Small,15.5,EX,43.5,63.1,VG,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.4,VG,2.1,VG,2.1,VG,0.5,EX,3.9,EX,3.2,EX,1.3,VG,1,EX,1,EX,2.3,VG,1.8,EX,0.9,VG,0.3,EX,1.2,VG,2.1,EX,2.5,EX,0.7,EX,
1123,EX,,2.93,2.97,1.809,59.8,34.71,41.59,47.8,78.3,3.15,0.88,1.9,0.61,14,44.18,61.34,60,EX,34.5,EX,41.6,EX,50,EX,80,EX,3,EX,THN,MED,EX,None / Very Small,14,EX,44,61.3,EX,EX,VG,VG,VG,EX,#N/A,EX,VG,,1.2,VG,0.7,EX,0.6,EX,1.2,VG,5.7,EX,5.8,EX,1.3,VG,0.7,EX,1.7,VG,2.8,VG,4.6,VG,0.4,EX,0.7,VG,0.9,EX,1.8,EX,3.1,EX,1.5,EX,
1124,EX,,2.97,2.99,1.768,58.9,32.53,40.55,46.3,76.9,3.69,1.91,2.78,0.57,13.05,42.5,59.31,59,EX,32.5,EX,40.6,EX,45,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,13,EX,42.5,59.3,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.8,EX,1.5,VG,1.1,EX,0.6,EX,8.6,EX,5.5,EX,0.7,EX,0.7,EX,0.3,EX,2.4,VG,1.5,EX,0.3,EX,0.4,EX,0.4,EX,1.2,EX,1.6,EX,0.6,EX,
1125,EX,,2.96,2.97,1.839,58.5,36.26,40.5,49.9,79.5,4.32,2.29,3,0.54,15.21,42.39,62.02,59,EX,36.5,EX,40.6,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,42.5,62,EX,VG,VG,VG,VG,VG,#N/A,VG,GD,,0.6,EX,0.4,EX,0.5,EX,0.4,EX,4,EX,3,EX,0.6,EX,0.7,EX,0.3,EX,3.2,GD,2.3,EX,0.6,EX,0.2,EX,0.4,EX,1.4,EX,2.4,EX,0.5,EX,
1126,VG,,2.93,2.96,1.776,60.1,35.48,40.53,49.9,76.4,3.8,1.53,2.51,0.71,14.13,42.38,60.31,60,EX,35.5,EX,40.6,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,14,EX,42.5,60.3,EX,EX,VG,VG,VG,EX,#N/A,EX,VG,,0.7,EX,0.6,EX,0.6,EX,0.5,EX,4.8,EX,3.9,EX,1,EX,0.3,EX,0.7,EX,1.6,VG,2.9,VG,0.1,EX,0.2,EX,0.2,EX,1.3,EX,3,EX,0.4,EX,
1127,VG,,2.95,2.98,1.874,59.6,36.44,41.2,46.8,81.1,4.58,2.32,3.67,0.54,14.93,43.6,63.14,60,EX,36.5,EX,41.2,EX,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,43.5,63.1,VG,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.1,EX,0.8,EX,0.7,EX,5.7,EX,3.4,EX,0.8,EX,1.7,VG,1.3,VG,2.9,VG,1.9,EX,0.7,VG,0.2,EX,0.9,EX,1.9,EX,2,EX,0.7,EX,
1128,VG,,2.92,2.94,1.815,57.6,33.95,41.28,48.1,77.8,4.1,2.08,3.21,0.61,14.28,43.55,61.99,58,EX,34,EX,41.2,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,14.5,EX,43.5,62,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.8,EX,0.2,EX,0.9,EX,0.9,EX,5,EX,5.3,EX,0.9,EX,0.7,EX,1,EX,2.6,VG,2,EX,0.5,EX,0.6,EX,1,VG,1.1,EX,2.2,EX,1,EX,
1129,GD,,2.95,2.97,1.847,59.9,35.81,41.08,50.8,76.2,4.59,1.66,3.82,0.61,14.49,43.31,62.4,60,EX,36,EX,41,EX,50,EX,75,EX,4.5,EX,MED,THK,VG,None / Very Small,14.5,EX,43.5,62.4,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.5,EX,0.5,EX,1.3,VG,2.6,EX,5.9,EX,1.1,EX,0.7,EX,1,EX,1.9,VG,3.7,VG,0.3,EX,1.2,VG,0.9,EX,1.7,EX,2.7,EX,1.6,EX,
1130,VG,,2.92,2.96,1.792,56.4,34.74,40.53,48.2,76.9,3.64,1.16,2.55,0.58,15.03,42.31,60.95,56,EX,34.5,EX,40.6,EX,50,EX,75,EX,3.5,EX,THN,STK,EX,None / Very Small,15,EX,42.5,61,EX,EX,EX,EX,VG,VG,#N/A,EX,GD,,1.3,VG,1.2,EX,0.7,EX,0.2,EX,4.7,EX,4.1,EX,1.1,EX,1.4,VG,1.4,VG,5.8,GD,1.8,EX,0.8,VG,0.8,VG,1.4,VG,3.7,VG,3.1,EX,0.3,EX,
1131,VG,,2.94,2.97,1.766,60.5,34.26,40.53,47.5,76.2,3.59,0.98,3.28,0.47,13.53,42.59,59.74,61,EX,34.5,EX,40.6,EX,50,EX,75,EX,3.5,EX,THN,THK,VG,None / Very Small,13.5,EX,42.5,59.7,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.5,EX,0.7,EX,0.4,EX,5.6,EX,5.9,EX,1.8,VG,1.4,VG,2,VG,2.8,VG,1.9,EX,0.5,EX,1,VG,1.3,VG,2,EX,2.3,EX,0.4,EX,
1132,VG,,2.96,2.98,1.873,57.2,36.09,41.13,48,79.6,4.08,1.95,3.2,0.57,15.6,43.38,63.13,57,EX,36,EX,41.2,EX,50,EX,80,EX,4,EX,MED,THK,VG,None / Very Small,15.5,EX,43.5,63.1,VG,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.6,EX,0.7,EX,0.9,EX,0.4,EX,4.5,EX,3.3,EX,1.1,EX,0.7,EX,1,EX,2.1,VG,1.4,EX,0.2,EX,0.2,EX,0.4,EX,1.3,EX,1.7,EX,0.4,EX,
1133,EX,,2.97,2.99,1.857,58.4,36.49,40.79,53,76.1,4.03,1.74,3.22,0.64,15.4,42.84,62.29,58,EX,36.5,EX,40.8,EX,55,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,15.5,EX,43,62.3,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.8,EX,0.7,EX,0.7,EX,0.5,EX,4.8,EX,2.9,EX,1.2,EX,0.7,EX,0.7,EX,2.2,VG,2.2,EX,0.2,EX,0.4,EX,0.3,EX,2,EX,2.9,EX,0.6,EX,
1135,VG,,2.92,2.94,1.818,56.5,35.88,40.56,47,77.5,3.75,1.77,2.56,0.65,15.68,42.48,61.98,57,EX,36,EX,40.6,EX,45,EX,80,EX,4,EX,MED,STK,EX,None / Very Small,15.5,EX,42.5,62,EX,EX,EX,EX,VG,VG,#N/A,EX,GD,,0.8,EX,1.1,EX,0.9,EX,1,VG,7.5,EX,2.5,EX,0.7,EX,1.4,VG,1.7,VG,3.5,GD,4.3,VG,1,VG,1.2,VG,1.9,GD,1.8,EX,4,EX,1,EX,
1136,EX,,2.92,2.94,1.852,57.2,35.58,41.61,52,79.7,3.65,1.77,2.76,0.68,15.32,44.13,63.21,57,EX,35.5,EX,41.6,EX,50,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,15.5,EX,44,63.2,VG,VG,VG,VG,VG,VG,#N/A,VG,GD,,0.9,EX,1,EX,0.5,EX,0.4,EX,4.3,EX,6.7,VG,0.6,EX,0.7,EX,0.7,EX,3.5,GD,2.3,EX,0.5,EX,0.3,EX,0.7,EX,2.5,EX,3.6,EX,0.5,EX,
1138,VG,,2.99,3.01,1.897,56.9,36.26,40.46,46.9,77.3,5.07,2.4,4.07,0.5,15.77,42.37,63.23,57,EX,36.5,EX,40.4,VG,45,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,16,EX,42.5,63.2,VG,VG,VG,VG,VG,VG,#N/A,VG,VG,,0.9,EX,1.2,EX,1.5,VG,0.4,EX,4.1,EX,2.2,EX,2.1,VG,2,VG,0.7,EX,2.6,VG,4.2,VG,0.6,EX,0.1,EX,0.8,EX,3.1,EX,2.2,EX,0.4,EX,
1141,VG,,2.87,2.9,1.77,58.6,36.3,39.86,48.2,75.7,4.85,2.67,4.44,1.18,15.07,41.34,61.33,59,EX,36.5,EX,39.8,VG,50,EX,75,EX,5,VG,STK,VTK,GD,None / Very Small,15,EX,41.5,61.3,EX,GD,GD,GD,GD,GD,#N/A,GD,GD,,0.9,EX,1.4,VG,0.8,EX,1.4,VG,6.4,EX,3.8,EX,0.5,EX,1,EX,1,EX,6,GD,3.3,VG,0.8,VG,0.6,EX,0.7,EX,1.7,EX,2.4,EX,1.5,EX,
1142,VG,,2.8,2.83,1.656,61.9,34.2,40.45,47.2,75.7,3.95,1.71,3.13,0.78,12.76,42.13,58.87,62,EX,34,EX,40.4,VG,45,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,13,EX,42,58.9,EX,VG,VG,VG,VG,GD,#N/A,GD,VG,,1,VG,0.9,EX,0.8,EX,1.7,VG,4.8,EX,3.7,EX,1.3,VG,2.1,VG,1.1,EX,1.6,VG,3.3,VG,1.2,VG,1,VG,0.2,EX,2.4,EX,2.6,EX,1.8,EX,
1143,VG,,2.92,2.94,1.734,58.9,32.9,40.84,47.8,78.6,2.97,0.79,2.53,0.68,13.32,42.88,59.2,59,EX,33,EX,40.8,EX,50,EX,80,EX,3,EX,THN,STK,EX,None / Very Small,13.5,EX,43,59.2,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.8,EX,1.5,VG,0.6,EX,0.9,EX,7.1,EX,4.6,EX,1.5,VG,0.7,EX,1.7,VG,2.7,VG,2,EX,0.3,EX,0.5,EX,0.4,EX,1.9,EX,2.6,EX,0.7,EX,
1144,VG,,2.93,2.97,1.786,60.3,34.61,40.61,46.6,78.4,4.24,1.9,3.69,0.47,13.69,42.61,60.54,60,EX,34.5,EX,40.6,EX,45,EX,80,EX,4,EX,MED,THK,VG,None / Very Small,13.5,EX,42.5,60.5,EX,VG,VG,VG,VG,VG,#N/A,VG,VG,,1.2,VG,1.3,VG,0.8,EX,0.9,EX,5.5,EX,2.9,EX,1.2,EX,1,EX,1.7,VG,1.9,VG,1.9,EX,0.6,EX,1.2,VG,1.4,VG,1.6,EX,3.2,EX,1.1,EX,
1146,EX,,2.94,2.96,1.813,56.7,34.46,40.53,48.5,77.7,4.17,2.13,3.02,0.64,14.84,42.39,61.44,57,EX,34.5,EX,40.6,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,42.5,61.4,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.6,EX,0.8,EX,0.9,EX,7.1,EX,4.9,EX,1.6,VG,0.7,EX,1.7,VG,2.4,VG,1.7,EX,0.2,EX,0.3,EX,0.1,EX,2.7,EX,1.1,EX,0.8,EX,
1147,EX,,2.84,2.85,1.649,60.9,32.54,40.59,47.5,82.2,2.88,1.05,1.86,0.6,12.48,42.58,57.98,61,EX,32.5,EX,40.6,EX,50,EX,80,EX,3,EX,THN,MED,EX,None / Very Small,12.5,EX,42.5,58,EX,EX,VG,VG,VG,VG,#N/A,VG,VG,,0.4,EX,0.6,EX,0.8,EX,1,VG,6.1,EX,4,EX,0.8,EX,0.7,EX,1.4,VG,2.8,VG,1.5,EX,0.4,EX,0.7,VG,0.9,EX,1,EX,2,EX,1,EX,
1148,EX,,3.15,3.18,1.937,57.3,34.34,40.7,46.5,77.4,3.85,1.36,2.84,0.63,14.56,42.69,61.16,57,EX,34.5,EX,40.8,EX,45,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,14.5,EX,42.5,61.2,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.9,EX,1.1,EX,1.6,VG,0.5,EX,3.9,EX,2.3,EX,1.2,EX,1.6,VG,1.3,VG,2.8,VG,3,VG,1.2,VG,0.5,EX,1.5,VG,2.3,EX,2.3,EX,0.8,EX,
